FECHA,PRECIP,EVAP,TMAX,TMIN
6/4/80,0,7.3,34,22
7/4/80,0,6.8,33,23
8/4/80,0,6.1,34,24
9/4/80,0,5.1,33,25
10/4/80,0,7.7,32,21
11/4/80,0,6.7,34,22
12/4/80,0,6.3,33,21
13/04/1980,0,4.7,32,20
14/04/1980,3.6,6.5,34,20
15/04/1980,0,6.7,29,21
16/04/1980,0,5.4,33,21
17/04/1980,0,4.7,32,20
18/04/1980,0,6,33,16
19/04/1980,0,4.7,32,19
20/04/1980,0.5,5.2,31,18
21/04/1980,0,5.5,35,14
22/04/1980,0,8.3,34,12
23/04/1980,0,4.9,34,15
24/04/1980,0,7.7,30,25
25/04/1980,0,4.4,33,23
26/04/1980,0,6.7,34,14
27/04/1980,0,4.7,33,25
28/04/1980,24.1,2.5,34,20
29/04/1980,0,6.9,30,15
30/04/1980,0,6.1,31,15
1/5/80,0,4.9,37,22
2/5/80,0,5,38,20
3/5/80,14.5,7.2,36,21
4/5/80,0,6.3,35,20
5/5/80,0,6.9,32,22
6/5/80,0,6.2,39,18
7/5/80,0,8.1,42,21
8/5/80,0,9.1,43,20
9/5/80,0,6.8,34,25
10/5/80,0.5,5.8,35,25
11/5/80,0,6.5,35,23
12/5/80,0,6.3,34,21
13/05/1980,0,4.8,35,24
14/05/1980,0,5.1,33,24
15/05/1980,0,4,34,26
16/05/1980,0,6.8,35,25
17/05/1980,0,6.3,34,26
18/05/1980,0,5.2,33,24
19/05/1980,0,5.7,36,21
20/05/1980,0,6.6,33,24
21/05/1980,0,4.7,34,25
22/05/1980,0,4.8,35,24
23/05/1980,0,6.2,33,26
24/05/1980,0,4.3,35,25
25/05/1980,0,6,34,23
26/05/1980,0,5.9,36,25
27/05/1980,0,7.2,37,21
28/05/1980,3.2,4.8,41,23
29/05/1980,0,7.3,38,21
30/05/1980,0,6.3,38,22
31/05/1980,0,6.3,36,21
1/6/80,0,5.2,35,21
2/6/80,8.8,7.4,34,22
3/6/80,0,5,33,21
4/6/80,3.7,6.6,32,23
5/6/80,17,4.6,34,24
6/6/80,0,6.4,33,23
7/6/80,0.2,4.9,32,24
8/6/80,0.3,5.4,35,20
9/6/80,0,5,33,23
10/6/80,11.4,5.4,29,21
11/6/80,7.3,5.6,29,22
12/6/80,13.8,4.7,25,21
13/06/1980,65.2,4.6,32,22
14/06/1980,0.2,4.5,28,21
15/06/1980,3.8,4.9,34,23
16/06/1980,22.1,5,34,22
17/06/1980,0.3,6.4,33,21
18/06/1980,6.2,3.9,32,23
19/06/1980,0,5.7,31,22
20/06/1980,0,3.9,34,24
21/06/1980,3,5.6,33,25
22/06/1980,5.7,5.2,38,22
23/06/1980,0,4.7,34,24
24/06/1980,0,5.5,33,23
25/06/1980,0,5.8,34,25
26/06/1980,0,4.3,34,22
27/06/1980,0,6.2,34,23
28/06/1980,0,6.3,34,24
29/06/1980,0,5.2,32,23
30/06/1980,0,5.7,35,20
1/7/80,0,4.2,36,26
2/7/80,0,4.5,34,24
3/7/80,0,4.9,32,20
4/7/80,0,5.6,33,22
5/7/80,0,5.5,34,23
6/7/80,16.9,5.2,35,21
7/7/80,27.4,2.7,32,22
8/7/80,8.5,4.8,32,21
9/7/80,0,5,35,22
10/7/80,0,4.7,34,21
11/7/80,0,5.9,30,22
12/7/80,0.5,2.9,35,21
13/07/1980,6.7,5.3,35,23
14/07/1980,0,5.7,34,22
15/07/1980,4.3,3.9,35,21
16/07/1980,0,4.6,34,22
17/07/1980,0,6.1,30,20
18/07/1980,0,4.2,34,19
19/07/1980,0,5.6,31,20
20/07/1980,8.2,3.6,34,21
21/07/1980,0,4.9,28,22
22/07/1980,16.9,4.4,37,21
23/07/1980,0,3.9,33,22
24/07/1980,0,5.6,34,23
25/07/1980,3.2,5,35,22
26/07/1980,0,6.2,36,21
27/07/1980,0,5.5,35,21
28/07/1980,0,4,36,22
29/07/1980,0,5.7,34,20
30/07/1980,2.5,4,35,21
31/07/1980,40.6,4.1,31,20
1/8/80,16.8,3.6,32,20
2/8/80,0,6.2,33,22
3/8/80,0,5.6,31,21
4/8/80,2.3,5.2,34,22
5/8/80,4.5,3.4,34,24
6/8/80,3.9,3.7,33,22
7/8/80,0,6.5,34,21
8/8/80,11.7,4.4,30,22
9/8/80,0,5.4,33,21
10/8/80,0,6.7,34,20
11/8/80,0,6.2,33,19
12/8/80,19.9,3.1,31,23
13/08/1980,38.6,3.8,31,22
14/08/1980,1.7,4.6,33,22
15/08/1980,0,5.8,35,23
16/08/1980,0,6.3,34,25
17/08/1980,0,6,32,23
18/08/1980,0,5,35,24
19/08/1980,0,4.5,34,21
20/08/1980,1.1,5.3,35,22
21/08/1980,0,3.9,34,21
22/08/1980,0,6.6,33,23
23/08/1980,0,5,30,19
24/08/1980,0,3.9,31,21
25/08/1980,0,5.6,35,20
26/08/1980,0,4.4,34,19
27/08/1980,5.5,4.3,33,23
28/08/1980,0,4.3,37,21
29/08/1980,52.4,3.9,36,22
30/08/1980,0,5.9,34,23
31/08/1980,0,5.4,32,22
1/9/80,0,4.6,31,20
2/9/80,0,5.2,33,20
3/9/80,0,4,32,19
4/9/80,0,5.3,33,20
5/9/80,11.2,3.9,30,21
6/9/80,5.6,3.2,33,22
7/9/80,2.4,4.3,32,21
8/9/80,0.5,4.4,34,20
9/9/80,0.3,4.8,35,22
10/9/80,37.5,3.3,32,20
11/9/80,3.8,4.4,29,21
12/9/80,0,4.3,32,22
13/09/1980,0,4.6,32,20
14/09/1980,1.6,4,33,22
15/09/1980,6.7,4.5,30,20
16/09/1980,28.9,3.2,36,21
17/09/1980,4.5,3.4,34,23
18/09/1980,6.7,3.8,33,22
19/09/1980,0,4.5,30,23
20/09/1980,0,4.9,33,21
21/09/1980,0,3.6,32,20
22/09/1980,33.2,3.5,34,22
23/09/1980,4.8,3.4,29,21
24/09/1980,30.6,3.6,30,20
25/09/1980,20.4,2.8,30,22
26/09/1980,0,3.8,33,25
27/09/1980,4.7,3,34,24
28/09/1980,11.2,3.8,33,23
29/09/1980,0,4.2,35,19
30/09/1980,1.6,6.4,36,20
1/10/80,0,3.1,36,21
2/10/80,0,4.1,35,22
3/10/80,0,3.9,34,21
4/10/80,80.5,NA,31,20
5/10/80,7.2,4.2,35,21
6/10/80,85.3,NA,34,20
7/10/80,0,3.3,31,21
8/10/80,6.4,2.3,32,23
9/10/80,8.2,3.9,30,22
10/10/80,0,3.9,33,21
11/10/80,6.3,4.2,31,20
12/10/80,0,5.1,29,19
13/10/1980,0,5.3,30,18
14/10/1980,0,4,32,17
15/10/1980,0,3.8,33,19
16/10/1980,0,3.9,37,20
17/10/1980,30.2,4.3,36,21
18/10/1980,0,4.3,31,22
19/10/1980,0,3.8,35,20
20/10/1980,0,3.1,34,19
21/10/1980,0,4.2,31,20
22/10/1980,0,2.1,34,22
23/10/1980,1.6,6.4,35,21
24/10/1980,0,3.9,36,22
25/10/1980,4.7,2.6,35,21
26/10/1980,0,5.3,32,20
27/10/1980,0,2.6,33,22
28/10/1980,4.6,2.9,31,20
29/10/1980,0,3.2,32,19
30/10/1980,10.3,2.4,29,16
31/10/1980,3.6,1.8,30,21
1/11/80,0,2.8,33,22
2/11/80,7.6,2.8,34,21
3/11/80,11.8,3.6,31,19
4/11/80,0,4.7,30,18
5/11/80,0,2.9,32,21
6/11/80,0,4.4,30,20
7/11/80,0,2.9,32,18
8/11/80,12.4,2.5,36,21
9/11/80,3.6,3.1,32,20
10/11/80,6.1,3.6,30,19
11/11/80,0,2.8,31,18
12/11/80,0.4,2.1,33,17
13/11/1980,0,2.5,34,19
14/11/1980,0,1.4,33,21
15/11/1980,7.3,1.5,37,19
16/11/1980,0,3.3,35,22
17/11/1980,0,3.8,34,21
18/11/1980,1.5,3.4,33,20
19/11/1980,5.9,4.4,29,19
20/11/1980,0,3.2,28,18
21/11/1980,0,2.5,30,19
22/11/1980,6.2,2.3,32,20
23/11/1980,7.3,3,34,21
24/11/1980,0,2.6,31,20
25/11/1980,5.4,2.8,32,22
26/11/1980,8.6,1.9,31,19
27/11/1980,1.2,2,26,18
28/11/1980,0,2.4,28,13
29/11/1980,3.5,3.1,28,15
30/11/1980,60.2,NA,27,14
1/12/80,3.2,3.1,29,14
2/12/80,60.4,1.5,27,15
3/12/80,0,1.7,28,20
4/12/80,0,1.9,31,16
5/12/80,0,4.3,30,17
6/12/80,0,2.7,33,20
7/12/80,0,3.3,32,18
8/12/80,0,2.9,30,17
9/12/80,13.3,2,35,18
10/12/80,0,3.5,31,19
11/12/80,9.7,2.2,30,20
12/12/80,6.8,2,27,19
13/12/1980,6.6,2.9,32,14
14/12/1980,0,2,30,13
15/12/1980,0,2.7,29,18
16/12/1980,5.7,1.6,27,17
17/12/1980,0,3.1,29,15
18/12/1980,0,3.6,30,11
19/12/1980,0,2.7,29,15
20/12/1980,0,2,30,16
21/12/1980,0,3,29,17
22/12/1980,0,2.9,30,16
23/12/1980,0,3.1,28,15
24/12/1980,0,1.6,32,19
25/12/1980,0,2.4,31,20
26/12/1980,0,2.1,30,17
27/12/1980,0,3,29,16
28/12/1980,0,2.4,26,14
29/12/1980,0,3.1,26.5,15
30/12/1980,0,3.9,27,7
31/12/1980,0,3.4,32,9
1/1/81,0,3.1,30,17
2/1/81,0,1.6,31,11
3/1/81,0,1.5,30,10
4/1/81,1.8,2.7,31,18
5/1/81,0,2.8,26,13
6/1/81,0,1.8,23,14
7/1/81,0,2.7,28,13
8/1/81,0,1.3,28,15
9/1/81,0,1.3,30,14
10/1/81,0,2.8,35,15
11/1/81,0,3.5,23,13
12/1/81,0,3.1,28,14
13/01/1981,0,1.3,26,9
14/01/1981,0,2.7,29,12
15/01/1981,0,3,27,13
16/01/1981,0,2.1,30,17
17/01/1981,0,2.3,31,16
18/01/1981,0,2.5,29,11
19/01/1981,0,3.5,30,10
20/01/1981,0,2.7,25,19
21/01/1981,1.4,3.3,30,15
22/01/1981,0,2.1,31,14
23/01/1981,7.6,1.8,30,15
24/01/1981,0,2.2,26,16
25/01/1981,0,3.2,26,7
26/01/1981,0,3.1,35,9
27/01/1981,0,2.1,36,11
28/01/1981,5.2,2.4,32,18
29/01/1981,0,2.1,30,16
30/01/1981,0,2.5,32,19
31/01/1981,0,2.4,33,20
1/2/81,0,NA,30,17
2/2/81,0,NA,31,18
3/2/81,0,NA,30,17
4/2/81,0,NA,23,11
5/2/81,0,NA,31,19
6/2/81,0,NA,34,20
7/2/81,0,NA,28,15
8/2/81,1.4,NA,32,16
9/2/81,0,NA,30,14
10/2/81,0,NA,32,22
11/2/81,0,NA,33,24
12/2/81,3.7,NA,31,18
13/02/1981,0,NA,33,17
14/02/1981,0.5,NA,29,16
15/02/1981,37.2,NA,30,18
16/02/1981,21.6,NA,27,19
17/02/1981,0,NA,30,17
18/02/1981,0,NA,31,19
19/02/1981,0,NA,32,18
20/02/1981,0,NA,31,18
21/02/1981,0,NA,29,15
22/02/1981,0,NA,30,12
23/02/1981,0,NA,31,14
24/02/1981,0.5,NA,29,13
25/02/1981,0,NA,28,13
26/02/1981,0,NA,31,16
27/02/1981,0,NA,33,19
28/02/1981,0,NA,31,16
1/3/81,0,NA,29,11
2/3/81,0,NA,30,17
3/3/81,0,NA,31,18
4/3/81,0,NA,27,12
5/3/81,0,NA,32,19
6/3/81,0,NA,38,14
7/3/81,0,NA,30,15
8/3/81,0,NA,29,13
9/3/81,12.2,NA,28,11
10/3/81,0,NA,33,19
11/3/81,0,NA,34,22
12/3/81,0,NA,31,16
13/03/1981,0,NA,32,18
14/03/1981,0,NA,29,15
15/03/1981,0,NA,30,16
16/03/1981,0,NA,33,15
17/03/1981,0,NA,29,13
18/03/1981,0,NA,30,18
19/03/1981,0,NA,32,19
20/03/1981,0,NA,30,10
21/03/1981,0,NA,31,11
22/03/1981,0,NA,30,23
23/03/1981,13.6,NA,34,15
24/03/1981,0,NA,29,10
25/03/1981,0,NA,31,11
26/03/1981,0,NA,29,16
27/03/1981,0,NA,28,19
28/03/1981,2.8,NA,30,14
29/03/1981,0,NA,33,23
30/03/1981,7.3,NA,31,24
31/03/1981,0,NA,32,15
1/5/81,0,5.4,39,22
2/5/81,0,9,37,21
3/5/81,0,6.1,39,22
4/5/81,0,7.3,38,21
5/5/81,0,7.3,39,23
6/5/81,5.7,5.2,40,22
7/5/81,56.5,5.9,39,22
8/5/81,0,6.6,39,24
9/5/81,7.8,4.5,37,22
10/5/81,0,6.8,37,23
11/5/81,0,6.9,36,22
12/5/81,0,6.2,36,23
13/05/1981,0,8.1,38,21
14/05/1981,2.3,8.1,35,21
15/05/1981,0,8.6,34,20
16/05/1981,0,5.4,39,20
17/05/1981,2.6,5.7,40,22
18/05/1981,0,6.7,38,23
19/05/1981,2.9,7.4,38,23
20/05/1981,0,7.2,38,22
21/05/1981,0,6.7,39,21
22/05/1981,0,6.9,37,20
23/05/1981,5.4,4.9,36,23
24/05/1981,0,6.4,37,21
25/05/1981,0,6.7,37,21
26/05/1981,0,6.1,38,22
27/05/1981,0,7.4,39,23
28/05/1981,0,6.5,39,22
29/05/1981,0,6.5,40,21
30/05/1981,0,7.4,38,23
31/05/1981,0,5.7,38,23
1/7/81,0,3.5,33,20
2/7/81,5.3,3.6,32,23
3/7/81,0,5.9,31,25
4/7/81,7.5,3.3,33,24
5/7/81,0,4.1,34,22
6/7/81,0,6.1,30,21
7/7/81,4.2,4.2,33,22
8/7/81,0,4.2,32,24
9/7/81,1.7,4,34,22
10/7/81,0,4.9,32,21
11/7/81,5.5,6.8,34,23
12/7/81,36.8,4,31,20
13/07/1981,28.4,4.9,32,21
14/07/1981,0,5.7,32,22
15/07/1981,0,5.6,34,20
16/07/1981,0,4.3,33,19
17/07/1981,0,5,34,23
18/07/1981,0,4.7,33,21
19/07/1981,3.2,5.7,35,22
20/07/1981,9.6,4.4,34,23
21/07/1981,0,4.2,31,22
22/07/1981,0,6.8,34,21
23/07/1981,0,5.3,33,22
24/07/1981,0,4.9,34,21
25/07/1981,80.3,NA,32,20
26/07/1981,0,6.6,33,23
27/07/1981,9.4,4.3,32,21
28/07/1981,0,6.9,33,22
29/07/1981,0,7,34,23
30/07/1981,1.5,8.3,32,21
31/07/1981,1.2,9.4,34,20
1/8/81,0,4.9,33,22
2/8/81,0,4.9,31,20
3/8/81,0,5.7,32,22
4/8/81,2.6,4.5,31,20
5/8/81,4.1,4.8,30,22
6/8/81,5.3,6.3,32,20
7/8/81,0,4.8,34,21
8/8/81,0,6.1,35,20
9/8/81,2.8,4.9,32,22
10/8/81,0,3.7,31,21
11/8/81,11.4,6,30,20
12/8/81,50.1,4.4,33,21
13/08/1981,4.5,5,33,20
14/08/1981,0,6,34,22
15/08/1981,0,4.9,37,21
16/08/1981,10.7,6,34,20
17/08/1981,2.3,5.1,32,22
18/08/1981,5.6,4.7,34,22
19/08/1981,2.4,6.2,34,20
20/08/1981,7.2,4.3,34,25
21/08/1981,1.3,3.5,35,23
22/08/1981,0,4.9,36,22
23/08/1981,0,4.9,33,20
24/08/1981,11.6,5.2,33,22
25/08/1981,14.2,4.7,33,23
26/08/1981,0,6.5,34,25
27/08/1981,0,5.1,32,23
28/08/1981,2.8,7.2,34,25
29/08/1981,0,4.8,35,24
30/08/1981,0,5.2,32,25
31/08/1981,0,6.3,33,20
1/10/81,0,3.5,35,20
2/10/81,5.2,4.8,33,21
3/10/81,7.1,4.2,34,21
4/10/81,0,4.6,31,22
5/10/81,0,4.6,34,21
6/10/81,0,4.1,33,22
7/10/81,0,4.7,32,21
8/10/81,1.5,4.3,35,22
9/10/81,0,5.3,33,23
10/10/81,0,4.8,31,18
11/10/81,0,3.8,32,17
12/10/81,0,3.6,31,18
13/10/1981,0,4.8,35,20
14/10/1981,0,5.2,32,15
15/10/1981,0,4.5,33,20
16/10/1981,0,3.9,32,18
17/10/1981,0,4.2,31,19
18/10/1981,5.8,3.3,32,15
19/10/1981,4.6,3.9,29,14
20/10/1981,0,4.8,33,19
21/10/1981,0,3.6,32,18
22/10/1981,25.2,3.4,29,12
23/10/1981,4.3,2.9,31,17
24/10/1981,3.1,4.4,30,16
25/10/1981,7.2,4.9,33,14
26/10/1981,10.5,3,32,20
27/10/1981,8.3,3.2,31,16
28/10/1981,60.4,3.6,34,18
29/10/1981,0,3,31,19
30/10/1981,5.4,3.7,33,20
31/10/1981,1.5,3.2,32,21
1/11/81,1.5,4.3,32,19
2/11/81,11.5,3.6,30,20
3/11/81,0,2.8,32,18
4/11/81,0,3.3,30,17
5/11/81,0,2.4,32,16
6/11/81,0,5.6,31,15
7/11/81,5.2,3.3,29,13
8/11/81,4.3,3.2,31,16
9/11/81,8.1,3.6,33,18
10/11/81,4.5,2.7,32,17
11/11/81,5.7,2.2,34,16
12/11/81,3.6,3.5,30,15
13/11/1981,0,3.8,31,14
14/11/1981,0,4.3,29,13
15/11/1981,4.2,4.2,32,16
16/11/1981,3.8,3.5,30,12
17/11/1981,0,5.4,33,18
18/11/1981,0,4.1,31,13
19/11/1981,0,3.8,32,19
20/11/1981,0,4.2,31,16
21/11/1981,0,4.4,32,15
22/11/1981,0,4.6,31,17
23/11/1981,0,3.9,30,15
24/11/1981,0,5.2,29,12
25/11/1981,0,3,30,15
26/11/1981,0,2.1,31,21
27/11/1981,0,2.6,32,21
28/11/1981,0,4.1,33,19
29/11/1981,0,3.2,30,16
30/11/1981,0,1.7,31,22
1/12/81,0,2.2,31,18
2/12/81,0,4.1,31,21
3/12/81,0,3.1,32,22
4/12/81,0,1.8,31,13
5/12/81,4.3,3.9,34,14
6/12/81,0,3.5,33,15
7/12/81,0,3.9,29,13
8/12/81,0,3.5,31,15
9/12/81,1.5,2.7,30,13
10/12/81,0,3.3,29,12
11/12/81,0,3.6,30,21
12/12/81,0,2.6,31,14
13/12/1981,0,1.9,32,15
14/12/1981,0,3.1,31,14
15/12/1981,0,3.6,32,16
16/12/1981,12.8,2.2,29,22
17/12/1981,0,2.7,28,18
18/12/1981,48.3,2.9,29,18
19/12/1981,0,4.2,30,14
20/12/1981,0,3.2,31,15
21/12/1981,0,3.2,32,16
22/12/1981,0,4.1,33,15
23/12/1981,0,2.9,31,14
24/12/1981,24.5,2.2,32,25
25/12/1981,8.3,4.8,33,14
26/12/1981,0,3.3,31,17
27/12/1981,2.1,3.4,32,22
28/12/1981,0,3.3,34,23
29/12/1981,0,3.9,31,17
30/12/1981,0,3.2,30,18
31/12/1981,0,2.8,31,17
1/1/82,0,NA,31,15
2/1/82,0,NA,33,14
3/1/82,0,NA,34,18
4/1/82,0,NA,30,16
5/1/82,0,NA,33,15
6/1/82,0,NA,34,18
7/1/82,0,NA,29,12
8/1/82,3,NA,32,15
9/1/82,0,NA,34,17
10/1/82,0,NA,30,14
11/1/82,0,NA,32,13
12/1/82,0,NA,34,18
13/01/1982,0,NA,31,15
14/01/1982,0,NA,29.5,12
15/01/1982,0,NA,34,15
16/01/1982,6,NA,32,13
17/01/1982,9,NA,29,16
18/01/1982,0,NA,30,20
19/01/1982,0,NA,31,21
20/01/1982,0,NA,30,23
21/01/1982,0,NA,30,22
22/01/1982,0,NA,32,23
23/01/1982,0,NA,34,20
24/01/1982,0,NA,31,23
25/01/1982,0,NA,32,17
26/01/1982,0,NA,33,19
27/01/1982,0,NA,32,15
28/01/1982,0,NA,28,13
29/01/1982,1.5,NA,30,14
30/01/1982,0,NA,29,21
31/01/1982,0,NA,30,23
1/2/82,0,3.1,32,21
2/2/82,0,4.2,31,16
3/2/82,0,4.4,32,15
4/2/82,0,4.4,31,16
5/2/82,0,4.9,33,17
6/2/82,0,5.4,34,19
7/2/82,0,5.2,30,14
8/2/82,6,6.6,32,12
9/2/82,0,4.7,33,16
10/2/82,0,5.1,30,18
11/2/82,0,4.4,32,14
12/2/82,6,6.8,33,17
13/02/1982,0,5.9,32,18
14/02/1982,0,3.8,30,22
15/02/1982,0,4.4,32,24
16/02/1982,0,4.3,33,19
17/02/1982,0,4.7,33,18
18/02/1982,0,5.2,33,18
19/02/1982,0,3.4,34,24
20/02/1982,0,5.4,32,20
21/02/1982,0,2.3,33,21
22/02/1982,1,2.7,31,19
23/02/1982,0,3.4,35,23
24/02/1982,0,4.9,30,18
25/02/1982,0,7.1,32,22
26/02/1982,0,6.2,33,24
27/02/1982,0,4.5,32,18
28/02/1982,19.5,5.7,35,24
1/3/82,7.5,2.9,25,19
2/3/82,0,1.9,29,17
3/3/82,3,7.1,32,15
4/3/82,0,5.1,32,18
5/3/82,0,1.4,32,20
6/3/82,4,3.6,33,16
7/3/82,0,3.3,32,21
8/3/82,0.5,3.9,33,15
9/3/82,0,4.4,29,16
10/3/82,0,3.2,30,19
11/3/82,0,5.4,32,21
12/3/82,0,2.3,32,20
13/03/1982,0,5.2,34,18
14/03/1982,0,3.6,33,22
15/03/1982,0,4.9,32,18
16/03/1982,0,6.7,33,23
17/03/1982,0,5.6,34,21
18/03/1982,0,4.6,32,22
19/03/1982,0,7.2,33,21
20/03/1982,0,4.8,34,24
21/03/1982,0,6.5,33,19
22/03/1982,0,6.1,34,22
23/03/1982,0,5.9,31,24
24/03/1982,0,5.2,34,23
25/03/1982,0,4.9,33,22
26/03/1982,0,1.4,34,22
27/03/1982,1.5,4.7,37,17
28/03/1982,0,5.9,33,18
29/03/1982,0,3.9,34,21
30/03/1982,0,5.4,32,18
31/03/1982,0,5.2,34,21
1/4/82,0,4.7,34,19
2/4/82,0,9.3,33,18
3/4/82,0,5.2,32,24
4/4/82,0,6.6,39,23
5/4/82,0,4.5,33,25
6/4/82,0,4.4,35,24
7/4/82,0,5.2,34,25
8/4/82,0,8.5,35,24
9/4/82,0,6.7,34,25
10/4/82,0,5.4,37,16
11/4/82,0,7.4,35,25
12/4/82,60.2,4.7,33,20
13/04/1982,1.5,4.3,32,20
14/04/1982,0,6.1,31,20
15/04/1982,0,6,33,25
16/04/1982,1,4.8,34,23
17/04/1982,0,6.4,31,22
18/04/1982,0,4.3,33,24
19/04/1982,0,7.8,31,22
20/04/1982,0,3,34,25
21/04/1982,0,5.1,33,21
22/04/1982,0.6,5,34,22
23/04/1982,0,7.5,33,21
24/04/1982,0,6.1,32,20
25/04/1982,0,4.8,35,25
26/04/1982,0,8.1,34,20
27/04/1982,0,4.4,35,21
28/04/1982,0,3.3,34,22
29/04/1982,4,2.4,33,23
30/04/1982,0,4.1,33,21
1/5/82,0,3.8,33,22
2/5/82,0,6.2,35,21
3/5/82,35,1.9,34,20
4/5/82,19,2.8,33,21
5/5/82,0,6.4,31,19
6/5/82,0,6.5,32,18
7/5/82,0,8,34,23
8/5/82,0,6.2,34,24
9/5/82,0,6.4,33,20
10/5/82,0,6.2,32,22
11/5/82,0,4.7,33,24
12/5/82,0,7,34,20
13/05/1982,0,8.6,37,24
14/05/1982,0,6.8,34,26
15/05/1982,0,5.7,33,23
16/05/1982,0,5.3,34,24
17/05/1982,0,4.9,33,25
18/05/1982,0,7.8,34,23
19/05/1982,0,4.3,33,20
20/05/1982,0,7.1,34,22
21/05/1982,0,6.7,33,24
22/05/1982,0,2.8,34,26
23/05/1982,0,5.6,31,24
24/05/1982,38,1.9,33,23
25/05/1982,0,4.2,32,24
26/05/1982,0,5.1,33,23
27/05/1982,3.5,2.4,32,24
28/05/1982,0.5,4.3,33,22
29/05/1982,0,4.1,32,25
30/05/1982,10,3.5,33,25
31/05/1982,2,3.7,31,21
1/6/82,0,2.5,31,19
2/6/82,0,4.4,34,21
3/6/82,0,5.4,31,18
4/6/82,0,5.9,32,17
5/6/82,0,4.6,33,19
6/6/82,4,2.8,36,22
7/6/82,0,6.2,31,19
8/6/82,0,3.9,30,16
9/6/82,0,4.4,31,15
10/6/82,0.6,2.9,30,14
11/6/82,4,3.6,30,20
12/6/82,6.5,3.6,35,21
13/06/1982,14.5,3.5,33,24
14/06/1982,3,3.9,31,23
15/06/1982,10.8,5.2,29,24
16/06/1982,63,2.7,29,22
17/06/1982,0,3.1,35,24
18/06/1982,0,3.1,34,25
19/06/1982,7,6.3,33,21
20/06/1982,6.5,1.7,32,20
21/06/1982,0,5.4,33,23
22/06/1982,0,4.9,33,26
23/06/1982,11,3.8,32,25
24/06/1982,0,3.5,33,25
25/06/1982,0,4.9,34,26
26/06/1982,2.5,4,33,26
27/06/1982,0,5.3,35,26
28/06/1982,0,4.3,33,26
29/06/1982,0,5.4,34,22
30/06/1982,0,5.3,33,23
1/7/82,0,7.9,34,24
2/7/82,0,5.1,35,24
3/7/82,0,5.7,36,21
4/7/82,0,4.8,34,22
5/7/82,0,4.6,35,26
6/7/82,0,5.7,34,23
7/7/82,0,3.5,34,23
8/7/82,0,6.5,35,20
9/7/82,0,3.7,33,26
10/7/82,0,5.9,34,21
11/7/82,14,5.6,30.1,22
12/7/82,0,6.5,33,21
13/07/1982,9.3,4,33,21
14/07/1982,0,6.2,33,20
15/07/1982,18,3.2,35,21
16/07/1982,0,6.3,33,21
17/07/1982,0,5.1,33,20
18/07/1982,19,4.2,33,25
19/07/1982,0,5.3,34,23
20/07/1982,6,3.6,32,22
21/07/1982,0,3.6,34,15
22/07/1982,0,4.1,30,18
23/07/1982,0,4.3,31,14
24/07/1982,0,4.4,34,12
25/07/1982,0,3.6,35,21
26/07/1982,0,3.1,33,21
27/07/1982,0,6.6,34,22
28/07/1982,0,5.1,34,23
29/07/1982,2.5,6.8,34,24
30/07/1982,16.5,3.4,34,26
31/07/1982,24.5,3.2,32,22
1/8/82,0,6.6,36,22
2/8/82,11,2.9,34,20
3/8/82,0,5.3,33,23
4/8/82,0,5.3,31,22
5/8/82,0,5.7,34,23
6/8/82,0,4.9,30,18
7/8/82,30,3.3,34,19
8/8/82,0,5.1,33,20
9/8/82,0,5.5,31,17
10/8/82,0,4.9,34,23
11/8/82,8,3,35,20
12/8/82,0,4.2,34,23
13/08/1982,0,5.2,33,22
14/08/1982,0,4.6,35,21
15/08/1982,0,4.3,34,22
16/08/1982,10,2.7,35,21
17/08/1982,0,4.9,34,23
18/08/1982,0,5.4,35,21
19/08/1982,11,3.6,34,24
20/08/1982,0,4.3,32,23
21/08/1982,11.5,2.2,35,22
22/08/1982,0,5.5,34,21
23/08/1982,30.6,3.1,33,20
24/08/1982,0,6.3,31,22
25/08/1982,0,4.3,32,20
26/08/1982,7.5,3.3,34,23
27/08/1982,1,5.2,35,24
28/08/1982,0,7,34,21
29/08/1982,0,5.7,33,22
30/08/1982,0,4.5,34,23
31/08/1982,0,4.7,33,22
1/9/82,0,4.1,34,22
2/9/82,5,3.2,34,24
3/9/82,0,1.6,34,23
4/9/82,1.5,3.3,34,22
5/9/82,0,6.4,34,21
6/9/82,32,3.1,35,23
7/9/82,7,3.1,34,22
8/9/82,0,4.7,33,22
9/9/82,0,4.6,34,21
10/9/82,0,4.3,34,24
11/9/82,0,4.2,34,26
12/9/82,0,3.6,34,26
13/09/1982,3,3.8,34,23
14/09/1982,0,4.2,35,23
15/09/1982,3,3.3,33,23
16/09/1982,0,4.1,33,23
17/09/1982,0,4.9,31,22
18/09/1982,8.5,3.4,34,23
19/09/1982,5.5,4.2,31,23
20/09/1982,8,3.4,34,23
21/09/1982,9,3.6,34,23
22/09/1982,11,3.8,33,22
23/09/1982,0,5.5,33,23
24/09/1982,80,2.5,33,22
25/09/1982,0,3,29,21
26/09/1982,0,4.8,29,21
27/09/1982,16,3.1,31,21
28/09/1982,6.5,4.2,31,24
29/09/1982,0,5.3,33,23
30/09/1982,7.5,5.3,33,22
1/10/82,20,2.3,32,22
2/10/82,0,3.6,32,23
3/10/82,15.4,1.8,33,22
4/10/82,17.2,1.3,32,23
5/10/82,1,2.5,34,24
6/10/82,9,2.6,34,25
7/10/82,6.5,3.4,33,25
8/10/82,0,4.5,32,22
9/10/82,10,2.6,34,21
